year month day hour T01 T02 T03 T04 T05 T06 T07 T08 T09 T10 T11 T12 T13 T14 T15 T16
2015 10 22 10 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 22 11 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 22 12 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 22 13 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 22 14 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 22 15 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 22 16 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 22 17 NA 830 872 927 970 1037 1074 1135 1238 1251 1379 1342 1391 1434 NA NA
2015 10 22 18 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 22 19 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 22 20 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 22 21 NA 1452 1549 1610 1598 1531 1507 1495 1617 1610 1885 1824 1940 1915 NA NA
2015 10 22 22 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 22 23 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 23 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 23 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 23 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 23 3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 23 4 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 23 5 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 23 6 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 23 7 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 23 8 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 23 9 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 23 10 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 23 11 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 23 12 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 23 13 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 23 14 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 23 15 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 23 16 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 23 17 NA 3764 4118 4423 6106 4776 4911 5124 5222 5094 5514 4782 4630 4246 NA NA
2015 10 23 18 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 23 19 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 23 20 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 23 21 NA 4081 4545 4917 6734 5185 5313 5716 5905 6063 6436 5691 5356 4941 NA NA
2015 10 23 22 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 23 23 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 24 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 24 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 24 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 24 3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 24 4 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 24 5 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 24 6 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 24 7 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 24 8 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 24 9 NA 2403 2489 2641 3514 2757 2739 3032 3215 3142 3648 3276 3294 3062 NA NA
2015 10 24 10 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 24 11 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 24 12 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 24 13 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 24 14 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 24 15 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 24 16 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 24 17 NA 1995 2092 2074 2745 1824 1781 1769 1903 2025 2446 2513 2471 2342 NA NA
2015 10 24 18 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 24 19 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 24 20 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 24 21 NA 1269 1482 1702 2098 1714 1714 1769 1897 1928 2086 2031 2098 2013 NA NA
2015 10 24 22 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 24 23 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 25 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 25 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 25 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 25 3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 25 4 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 25 5 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 25 6 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 25 7 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 25 8 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 25 9 NA 933 1171 1403 1635 1312 1324 1190 1190 1159 1238 1287 1397 1440 NA NA
2015 10 25 10 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 25 11 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 25 12 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 25 13 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 25 14 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 25 15 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 25 16 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 25 17 NA 1854 1964 2043 2843 2184 2275 2306 2336 2342 2495 2373 2355 2367 NA NA
2015 10 25 18 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 25 19 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 25 20 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 25 21 NA 2202 2684 3099 3758 3044 2952 2959 2965 2928 3074 2940 2983 2800 NA NA
2015 10 25 22 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 25 23 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 26 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 26 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 26 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 26 3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 26 4 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 26 5 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 26 6 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 26 7 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 26 8 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 26 9 NA 2513 3001 3349 4014 3135 2946 2885 2946 2916 3166 2995 2995 2824 NA NA
2015 10 26 10 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 26 11 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 26 12 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 26 13 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 26 14 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 26 15 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 26 16 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 26 17 NA 1501 1549 1574 2190 1531 1525 1556 1629 1671 1775 1800 1720 1714 NA NA
2015 10 26 18 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 26 19 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 26 20 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 26 21 NA 1104 1482 1732 2105 1757 1629 1726 1781 1592 1757 1629 1824 1403 NA NA
2015 10 26 22 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 26 23 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 27 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 27 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 27 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 27 3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 27 4 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 27 5 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 27 6 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 27 7 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 27 8 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 27 9 NA 3422 3709 4050 5441 4160 4026 3800 3733 3416 3386 3056 2995 2782 NA NA
2015 10 27 10 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 27 11 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 27 12 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 27 13 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 27 14 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 27 15 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 27 16 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 27 17 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 27 18 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 27 19 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 27 20 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 27 21 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 27 22 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 27 23 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 28 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 28 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 28 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 28 3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 28 4 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 28 5 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 28 6 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 28 7 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 28 8 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 28 9 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 28 10 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 28 11 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 28 12 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 28 13 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 28 14 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 28 15 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 28 16 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 28 17 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 28 18 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 28 19 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 28 20 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 28 21 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 28 22 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 28 23 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 29 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 29 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 29 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 29 3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 29 4 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 29 5 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 29 6 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 29 7 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 29 8 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 29 9 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 29 10 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 29 11 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 29 12 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 29 13 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 29 14 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 29 15 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 29 16 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 29 17 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 29 18 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 29 19 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 29 20 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 29 21 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 29 22 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 29 23 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 30 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 30 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 30 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 30 3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 30 4 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 30 5 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 30 6 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 30 7 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 30 8 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 30 9 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 30 10 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 30 11 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 30 12 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 30 13 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 30 14 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 30 15 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 30 16 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 30 17 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 30 18 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 30 19 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 30 20 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 30 21 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 30 22 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 30 23 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 31 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 31 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 31 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 31 3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 31 4 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 31 5 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 31 6 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 31 7 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 31 8 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 31 9 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 31 10 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 31 11 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 31 12 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 31 13 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 31 14 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 31 15 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 31 16 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 31 17 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 31 18 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 31 19 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 31 20 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 31 21 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 31 22 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 31 23 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 11 1 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 11 1 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 11 1 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 11 1 3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 11 1 4 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 11 1 5 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 11 1 6 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 11 1 7 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 11 1 8 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 11 1 9 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 11 1 10 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 11 1 11 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 11 1 12 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 11 1 13 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 11 1 14 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 11 1 15 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 11 1 16 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 11 1 17 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 11 1 18 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 11 1 19 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 11 1 20 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 11 1 21 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 11 1 22 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 11 1 23 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 11 2 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 11 2 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 11 2 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 11 2 3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 11 2 4 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 11 2 5 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 11 2 6 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 11 2 7 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 11 2 8 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 11 2 9 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 11 2 10 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 11 2 11 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 11 2 12 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 11 2 13 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 11 2 14 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 11 2 15 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 11 2 16 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 11 2 17 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 11 2 18 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 11 2 19 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 11 2 20 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 11 2 21 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 11 2 22 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 11 2 23 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 11 3 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 11 3 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 11 3 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 11 3 3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 11 3 4 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 11 3 5 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 11 3 6 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 11 3 7 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 11 3 8 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 11 3 9 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 11 3 10 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 11 3 11 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 11 3 12 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 11 3 13 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 11 3 14 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 11 3 15 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 11 3 16 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 11 3 17 NA NA 2159 2288 2330 2336 2477 2690 2861 2885 3111 NA 2751 2550 NA NA
2015 11 3 18 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 11 3 19 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 11 3 20 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 11 3 21 NA 1726 1824 1873 1940 1940 2025 2086 2129 2153 2269 NA 2043 1922 NA NA
2015 11 3 22 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 11 3 23 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 11 4 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 11 4 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 11 4 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 11 4 3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 11 4 4 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 11 4 5 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 11 4 6 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 11 4 7 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 11 4 8 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 11 4 9 NA 2263 2525 2403 2525 2544 2483 2599 2556 2544 2916 NA 2708 2666 NA NA
2015 11 4 10 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 11 4 11 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 11 4 12 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 11 4 13 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 11 4 14 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 11 4 15 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 11 4 16 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 11 4 17 NA 2062 2336 2336 2318 2251 2361 2586 2678 2721 2946 NA 2715 2507 NA NA
2015 11 4 18 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 11 4 19 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 11 4 20 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 11 4 21 NA 2159 2391 2556 2617 2721 2788 2940 3093 3160 3349 NA 3007 2763 NA NA
2015 11 4 22 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
